,Study_name,Respondent_Name,Gender,Age,Group,Type,Label,Start,Duration,ParentStimulus,Parent_Stimulus_Start,Parent_Stimulus_Duration,Hit_time_G,Time_spent_G,Time_spent_G_Percentage,Respondent_ratio_G,Revisit_G_Revisitors,Revisit_G_Visitors,Revisit_G_Revisits,TTFF_F,Time_spent_F,Time_spent_F_Percentage,Revisit_F_Revisitors,Revisit_F_Visitors,Revisit_F_Revisits,Fixations_Count,First_Fixation_Duration,Average_Fixations_Duration,Mouse_Clicks
12536,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-1 VTach,92919,30055,Ventricular tachycardia,92919,30055,30125,17,0,1,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12537,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-1 VTach,92919,30055,Ventricular tachycardia,92919,30055,1125,133,0,1,0,1,0,30044,0,0,0,0,0,0,-1,-1,0
12538,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,1 VTach,92919,30055,Ventricular tachycardia,92919,30055,375,8998,30,1,1,1,17,334,7200,24,1,1,28,80,133,90,0
12539,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVR VTach,92919,30055,Ventricular tachycardia,92919,30055,1375,1416,5,1,1,1,3,1401,967,3,1,1,4,11,16,88,0
12540,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1 VTach,92919,30055,Ventricular tachycardia,92919,30055,1875,433,1,1,1,1,2,1651,184,1,1,1,3,3,17,61,0
12541,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V4 VTach,92919,30055,Ventricular tachycardia,92919,30055,17125,317,1,1,0,1,0,17173,267,1,0,1,0,2,134,134,0
12542,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,2 VTach,92919,30055,Ventricular tachycardia,92919,30055,2125,13131,44,1,1,1,14,2118,10351,34,1,1,27,94,100,110,0
12543,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVL VTach,92919,30055,Ventricular tachycardia,92919,30055,125,333,1,1,1,1,2,17,267,1,1,1,2,2,250,133,0
12544,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V2 VTach,92919,30055,Ventricular tachycardia,92919,30055,30125,17,0,1,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12545,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5 VTach,92919,30055,Ventricular tachycardia,92919,30055,-1,0,0,0,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12546,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,3 VTach,92919,30055,Ventricular tachycardia,92919,30055,14875,3399,11,1,1,1,3,14806,2851,9,1,1,3,17,51,168,0
12547,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVF VTach,92919,30055,Ventricular tachycardia,92919,30055,17625,267,1,1,0,1,0,17724,67,0,1,1,2,2,16,33,0
12548,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V3 VTach,92919,30055,Ventricular tachycardia,92919,30055,-1,0,0,0,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12549,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V6 VTach,92919,30055,Ventricular tachycardia,92919,30055,-1,0,0,0,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12550,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,Information VTach,92919,30055,Ventricular tachycardia,92919,30055,30125,17,0,1,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12551,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-2 VTach,92919,30055,Ventricular tachycardia,92919,30055,30125,33,0,1,0,0,0,17824,16,0,0,1,0,1,16,16,0
12552,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-3 VTach,92919,30055,Ventricular tachycardia,92919,30055,-1,0,0,0,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12553,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-4 VTach,92919,30055,Ventricular tachycardia,92919,30055,-1,0,0,0,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12554,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-2 VTach,92919,30055,Ventricular tachycardia,92919,30055,30125,33,0,1,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12555,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-3 VTach,92919,30055,Ventricular tachycardia,92919,30055,-1,0,0,0,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12556,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-3 VTach,92919,30055,Ventricular tachycardia,92919,30055,-1,0,0,0,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12557,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-2 VTach,92919,30055,Ventricular tachycardia,92919,30055,30125,17,0,1,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12558,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-3 VTach,92919,30055,Ventricular tachycardia,92919,30055,-1,0,0,0,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12559,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-4 VTach,92919,30055,Ventricular tachycardia,92919,30055,-1,0,0,0,0,0,0,30044,0,0,0,0,0,0,-1,-1,0
12560,ECG Study,Nurse 2,FEMALE,0,Nurse,Stimulus,Wolf Parkinson White syndrome,412234,30053,,,,,,,,,,,,,,,,,,,,
12561,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-1 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,20875,584,2,1,0,1,0,20686,450,1,0,1,0,5,33,90,0
12562,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-1 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,20625,334,1,1,1,1,2,20552,284,1,1,1,3,3,17,95,0
12563,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-1 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,20375,317,1,1,0,1,0,20386,184,1,0,1,0,3,50,61,0
12564,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,1 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,625,15743,52,1,1,1,8,559,13169,44,1,1,10,93,17,142,0
12565,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVR WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,14625,1518,5,1,1,1,4,14417,1151,4,1,1,3,9,150,128,0
12566,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,19625,250,1,1,0,1,0,19736,166,1,0,1,0,1,166,166,0
12567,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V4 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,19875,167,1,1,0,1,0,19936,83,0,0,1,0,3,17,28,0
12568,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,2 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,375,5470,18,1,1,1,7,376,4051,13,1,1,10,50,100,81,0
12569,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVL WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,27125,600,2,1,0,1,0,59,400,1,1,1,2,2,17,200,0
12570,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V2 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,30125,17,0,1,0,0,0,20019,17,0,0,1,0,1,17,17,0
12571,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,-1,0,0,0,0,0,0,30053,0,0,0,0,0,0,-1,-1,0
12572,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,3 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,11375,884,3,1,1,1,4,11217,368,1,1,1,4,8,17,46,0
12573,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVF WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,125,350,1,1,1,1,2,16050,100,0,0,1,0,1,100,100,0
12574,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V3 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,-1,0,0,0,0,0,0,30053,0,0,0,0,0,0,-1,-1,0
12575,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V6 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,30125,17,0,1,0,0,0,30053,0,0,0,0,0,0,-1,-1,0
12576,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-2 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,-1,0,0,0,0,0,0,30053,0,0,0,0,0,0,-1,-1,0
12577,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-3 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,30125,17,0,1,0,0,0,30053,0,0,0,0,0,0,-1,-1,0
12578,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-4 long WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,29125,233,1,1,0,1,0,29278,116,0,0,1,0,1,116,116,0
12579,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-2 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,21625,150,0,1,0,1,0,21569,150,1,0,1,0,2,134,75,0
12580,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-3 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,30125,17,0,1,0,0,0,30053,0,0,0,0,0,0,-1,-1,0
12581,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-4 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,-1,0,0,0,0,0,0,30053,0,0,0,0,0,0,-1,-1,0
12582,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-2 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,29625,300,1,1,0,1,0,29545,149,0,0,1,0,2,17,75,0
12583,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-3 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,30125,33,0,1,0,0,0,30053,0,0,0,0,0,0,-1,-1,0
12584,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-4 WPW,412234,30053,Wolf Parkinson White syndrome,412234,30053,29875,217,1,1,0,1,0,29845,149,0,0,1,0,4,16,37,0
12585,ECG Study,Nurse 2,FEMALE,0,Nurse,Stimulus,Ventricular paced rhythm,177775,30060,,,,,,,,,,,,,,,,,,,,
12586,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-1 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12587,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-1 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,17125,550,2,1,1,1,2,17030,384,1,1,1,2,3,17,128,0
12588,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-1 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,17375,433,1,1,0,1,0,17197,333,1,0,1,0,3,50,111,0
12589,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,1 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,875,15027,50,1,1,1,17,360,13283,44,1,1,19,110,100,121,0
12590,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVR VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,11375,3532,12,1,1,1,6,11328,2784,9,1,1,6,25,66,111,0
12591,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,12375,883,3,1,1,1,2,12378,617,2,1,1,2,6,183,103,0
12592,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V4 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,14625,533,2,1,0,1,0,14547,467,2,0,1,0,2,250,234,0
12593,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,2 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,1625,1199,4,1,1,1,2,1443,866,3,1,1,2,10,117,87,0
12594,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVL VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,125,466,2,1,1,1,2,27,284,1,1,1,2,5,16,57,0
12595,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V2 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12596,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12597,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,3 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,16625,683,2,1,0,1,0,16364,284,1,0,1,0,13,17,22,0
12598,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVF VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,125,150,0,1,0,1,0,60,66,0,1,1,2,2,16,33,0
12599,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V3 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12600,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V6 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12601,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,Information VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12602,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-2 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,30125,17,0,1,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12603,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-3 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12604,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-4 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12605,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-2 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,18125,267,1,1,0,1,0,18064,183,1,0,1,0,1,183,183,0
12606,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-3 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12607,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-4 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12608,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-2 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12609,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-3 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12610,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-4 VentPaced,177775,30060,Ventricular paced rhythm,177775,30060,-1,0,0,0,0,0,0,30054,0,0,0,0,0,0,-1,-1,0
12611,ECG Study,Nurse 2,FEMALE,0,Nurse,Stimulus,Left bundle branch block,42269,30113,,,,,,,,,,,,,,,,,,,,
12612,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-1 LBBB,42269,30113,Left bundle branch block,42269,30113,10125,667,2,1,1,1,4,10122,319,1,1,1,6,8,67,40,0
12613,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-1 LBBB,42269,30113,Left bundle branch block,42269,30113,-1,0,0,0,0,0,0,30103,0,0,0,0,0,0,-1,-1,0
12614,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-1 LBBB,42269,30113,Left bundle branch block,42269,30113,7125,683,2,1,1,1,2,6939,532,2,1,1,2,3,216,177,0
12615,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,1 LBBB,42269,30113,Left bundle branch block,42269,30113,375,6200,21,1,1,1,14,352,4320,14,1,1,30,64,183,67,0
12616,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVR LBBB,42269,30113,Left bundle branch block,42269,30113,875,1783,6,1,1,1,4,18,1533,5,1,1,7,11,34,139,0
12617,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1 LBBB,42269,30113,Left bundle branch block,42269,30113,2625,2150,7,1,1,1,5,2501,1450,5,1,1,6,15,133,97,0
12618,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V4 LBBB,42269,30113,Left bundle branch block,42269,30113,30125,67,0,1,0,0,0,30103,0,0,0,0,0,0,-1,-1,0
12619,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,2 LBBB,42269,30113,Left bundle branch block,42269,30113,9625,7450,25,1,1,1,5,18232,4982,17,1,1,10,71,83,70,0
12620,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVL LBBB,42269,30113,Left bundle branch block,42269,30113,7625,283,1,1,0,1,0,7706,84,0,0,1,0,2,33,42,0
12621,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V2 LBBB,42269,30113,Left bundle branch block,42269,30113,3125,1050,3,1,1,1,5,3018,400,1,1,1,4,9,33,44,0
12622,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5 LBBB,42269,30113,Left bundle branch block,42269,30113,29875,417,1,1,0,1,0,29604,234,1,1,1,2,2,17,117,0
12623,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,3 LBBB,42269,30113,Left bundle branch block,42269,30113,7625,200,1,1,0,1,0,7472,117,0,0,1,0,2,50,58,0
12624,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVF LBBB,42269,30113,Left bundle branch block,42269,30113,30125,67,0,1,0,0,0,6722,34,0,1,1,2,2,17,17,0
12625,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V3 LBBB,42269,30113,Left bundle branch block,42269,30113,27375,233,1,1,1,1,2,27319,50,0,0,1,0,3,16,17,0
12626,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V6 LBBB,42269,30113,Left bundle branch block,42269,30113,29375,233,1,1,0,1,0,29388,133,0,0,1,0,2,17,66,0
12627,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,Information LBBB,42269,30113,Left bundle branch block,42269,30113,11125,2734,9,1,1,1,5,10272,1432,5,1,1,6,25,17,57,0
12628,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-2 LBBB,42269,30113,Left bundle branch block,42269,30113,6625,383,1,1,0,1,0,6606,233,1,0,1,0,3,66,78,0
12629,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-3 LBBB,42269,30113,Left bundle branch block,42269,30113,30125,17,0,1,0,0,0,30103,0,0,0,0,0,0,-1,-1,0
12630,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-4 LBBB,42269,30113,Left bundle branch block,42269,30113,28125,150,0,1,0,1,0,28135,135,0,0,1,0,1,135,135,0
12631,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-2 LBBB,42269,30113,Left bundle branch block,42269,30113,-1,0,0,0,0,0,0,30103,0,0,0,0,0,0,-1,-1,0
12632,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-3 LBBB,42269,30113,Left bundle branch block,42269,30113,30125,17,0,1,0,0,0,30103,0,0,0,0,0,0,-1,-1,0
12633,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-4 LBBB,42269,30113,Left bundle branch block,42269,30113,30125,83,0,1,0,0,0,30103,0,0,0,0,0,0,-1,-1,0
12634,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-2 LBBB,42269,30113,Left bundle branch block,42269,30113,13125,250,1,1,0,1,0,12023,16,0,0,1,0,1,16,16,0
12635,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-3 LBBB,42269,30113,Left bundle branch block,42269,30113,30125,17,0,1,0,0,0,30103,0,0,0,0,0,0,-1,-1,0
12636,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-4 LBBB,42269,30113,Left bundle branch block,42269,30113,28375,200,1,1,0,1,0,28387,84,0,0,1,0,4,33,21,0
12637,ECG Study,Nurse 2,FEMALE,0,Nurse,Stimulus,ST elevation MI,218448,30058,,,,,,,,,,,,,,,,,,,,
12638,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-1 STEMI,218448,30058,ST elevation MI,218448,30058,-1,0,0,0,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12639,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-1 STEMI,218448,30058,ST elevation MI,218448,30058,20375,100,0,1,0,1,0,20438,17,0,0,1,0,1,17,17,0
12640,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-1 STEMI,218448,30058,ST elevation MI,218448,30058,20625,716,2,1,1,1,2,20488,317,1,1,1,4,10,67,32,0
12641,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,3 STEMI,218448,30058,ST elevation MI,218448,30058,26875,3082,10,1,1,1,2,26738,2317,8,1,1,2,26,267,89,0
12642,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVF STEMI,218448,30058,ST elevation MI,218448,30058,30125,33,0,1,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12643,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V3 STEMI,218448,30058,ST elevation MI,218448,30058,19875,350,1,1,0,1,0,19905,166,1,0,1,0,3,16,55,0
12644,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V6 STEMI,218448,30058,ST elevation MI,218448,30058,-1,0,0,0,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12645,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,2 STEMI,218448,30058,ST elevation MI,218448,30058,19375,2666,9,1,1,1,3,19272,1884,6,1,1,4,25,17,75,0
12646,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVL STEMI,218448,30058,ST elevation MI,218448,30058,125,633,2,1,1,1,2,13,500,2,1,1,2,2,284,250,0
12647,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V2 STEMI,218448,30058,ST elevation MI,218448,30058,375,433,1,1,1,1,2,363,300,1,1,1,2,4,17,75,0
12648,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5 STEMI,218448,30058,ST elevation MI,218448,30058,30125,17,0,1,0,0,0,21022,17,0,0,1,0,1,17,17,0
12649,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,1 STEMI,218448,30058,ST elevation MI,218448,30058,1125,17012,57,1,1,1,5,580,12465,41,1,1,16,165,217,76,0
12650,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVR STEMI,218448,30058,ST elevation MI,218448,30058,18625,733,2,1,1,1,3,18437,533,2,1,1,3,8,150,67,0
12651,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1 STEMI,218448,30058,ST elevation MI,218448,30058,30125,17,0,1,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12652,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V4 STEMI,218448,30058,ST elevation MI,218448,30058,-1,0,0,0,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12653,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-2 STEMI,218448,30058,ST elevation MI,218448,30058,30125,33,0,1,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12654,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-3 STEMI,218448,30058,ST elevation MI,218448,30058,30125,17,0,1,0,0,0,19955,17,0,0,1,0,1,17,17,0
12655,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-4 STEMI,218448,30058,ST elevation MI,218448,30058,-1,0,0,0,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12656,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-2 STEMI,218448,30058,ST elevation MI,218448,30058,20125,117,0,1,0,1,0,20271,100,0,0,1,0,1,100,100,0
12657,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-3 STEMI,218448,30058,ST elevation MI,218448,30058,-1,0,0,0,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12658,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-4 STEMI,218448,30058,ST elevation MI,218448,30058,-1,0,0,0,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12659,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-2 STEMI,218448,30058,ST elevation MI,218448,30058,-1,0,0,0,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12660,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-3 STEMI,218448,30058,ST elevation MI,218448,30058,-1,0,0,0,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12661,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-4 STEMI,218448,30058,ST elevation MI,218448,30058,-1,0,0,0,0,0,0,30041,0,0,0,0,0,0,-1,-1,0
12662,ECG Study,Nurse 2,FEMALE,0,Nurse,Stimulus,Complete heart block,369536,30064,,,,,,,,,,,,,,,,,,,,
12663,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V5-1 CompleteHeartBlock,369536,30064,Complete heart block,369536,30064,18875,317,1,1,0,1,0,18919,250,1,0,1,0,2,17,125,0
12664,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,II-1 CompleteHeartBlock,369536,30064,Complete heart block,369536,30064,30125,100,0,1,0,0,0,11439,66,0,0,1,0,1,66,66,0
12665,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V1-1 CompleteHeartBlock,369536,30064,Complete heart block,369536,30064,9625,950,3,1,1,1,4,11072,468,2,1,1,2,9,200,52,0
12666,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,3 CompleteHeartBlock,369536,30064,Complete heart block,369536,30064,18375,550,2,1,1,1,2,19836,316,1,0,1,0,6,34,53,0
12667,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,aVF CompleteHeartBlock,369536,30064,Complete heart block,369536,30064,30125,200,1,1,0,0,0,9922,67,0,1,1,4,4,16,17,0
12668,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V3 CompleteHeartBlock,369536,30064,Complete heart block,369536,30064,3875,467,2,1,1,1,2,3897,317,1,1,1,2,5,17,63,0
12669,ECG Study,Nurse 2,FEMALE,0,Nurse,Static AOI,V6 CompleteHeartBlock,369536,30064,Complete heart block,369536,30064,30125,50,0,1,0,0,0,17602,17,0,0,1,0,1,17,17,0
